URL,title,html
https://support.cci.drexel.edu/getting-connected/faculty-staff/remote-desktop-office-computer/microsoft-remote-desktop-set-win-pc-remote-desktop-access/,Microsoft Remote Desktop -- Set up Win PC for Remote Desktop access,"Contact The CCI Helpdesk
Microsoft Remote Desktop -- Set up Win PC for Remote Desktop access
Set up Windows computer for Remote Desktop access
On the Windows computer someone is trying to remotely access, open the cmd command line prompt application window.
Start > search for ""run"" > Run > type in: cmd.exe
Type in: ipconfig
Grab the IPv4 IP address (129.25.203.2 or the something like that - BUT YOURS WILL BE DIFFERENT NUMBERS)
IP address will be different for each user.

Click Start > gear icon or Settings > System > Remote Desktop
Turn Enable Remote Desktop On
Make sure ""Keep my PC awake…"" and ""Make My PC discoverable…"" are checked.
*IGNORE* the ""Use this PC name to connect area.""

Under ""User accounts,"" click ""Select users that can remotely access this PC.""
Click ""Add…"" in the ""Remote Desktop Users"" window.
Full time technical staff and iCommons crc should already be listed. If not, let us know at ihelp@drexel.edu.
Add Yourself.

Under ""Enter the object names to select (examples)"", type in ""DREXEL\"" (no quotes), followed by the user's DrexelOne userid or short form Drexel email address
Example: DREXEL\mjg88
Example 2: DREXEL\icommonscrc

Click ""Check Names""
If an error, remove and re-type.

Click ""OK.""
User should now appear in ""Remote Desktop Users"" window.

Click ""Ok.""
Make sure the computer gets left on.
No has to be logged in.

Make sure the computer is connected to the internet.
Follow the instructions on the relevant webpage now.
Windows: Microsoft Remote Desktop -- Windows Access to a Windows Computer
Mac: Microsoft Remote Desktop -- Mac access to Windows computer"
https://support.cci.drexel.edu/getting-connected/microsoft-multi-factor-authentication-mfa/i-checked-dont-ask-again-60-days-box-it-doesnt-remember/,"Multi-Factor Authenticator (MFA) -- ""don't ask again for 60 days"" box isn't working.","Contact The CCI Helpdesk
Multi-Factor Authenticator (MFA) -- ""don't ask again for 60 days"" box isn't working.
Introduction
The ""Don't ask again"" feature for Multi-Factor Authentication should remember your selection for 60 days, as long as you don't clear your browser cookies or cache.
However, some settings might interfere with this feature, and cause it to lose your selection,
and thus prompt you for your second factor every time you sign in. Check for the following settings should this occur:
1. Private Browsing Modes
Are you using an Incognito Window (Chrome) or Private Window (Firefox)?
These modes are designed to forget what you do while you’re browsing.
Also, separate user profiles won't remember settings from other profiles.
2. Browser Privacy Settings and Unblocking Cookies
Your browser won't remember ""Don't ask again"" selections if your privacy settings are too strict.
Note that the cookie comes from the site ""https://*.microsoftonline.com"", so even if you allow cookies from ""sites you've visited,"" it may be blocking this cookie.
Google Chrome -- Unblocking the Cookie:
Unblock the cookies in Google Chrome using the following instructions:
In your browser go to the top right of the page and click the ""three dots"" then click on  ""settings"" .
 Click the ""security and Privacy"" option.
Click the ""cookies and other site data"" option. 
Select the ""allow all cookies"" option.

If you want to retain privacy while allowing cookies for a specific site. The cookies setting can be customized with the following instructions:
Select ""Settings"" > ""Privacy and security"" > ""Cookies and other site data"" > ""Customized behaviors""  section.
""Customized behaviors"" gives you the option to add or remove sites you want to use cookies.
 
Mozilla Firefox:
Unblock the cookies in Mozilla Firefox using the following instructions:
In your browser go to the top right of the page and click the ""three horizontal lines"" then click on ""settings"".
 Select the ""Privacy and Security""
  Check that  ""Browser Privacy"" is set to ""Standard"".
  If you want to retain privacy while allowing cookies for a specific site. The cookies setting can be customized with the following instructions:
Option 1:
Click ""Custom"" under ""Browser Privacy"".
  Option 2:
Scroll to ""Cookies and Site Data"".
Click on ""Manage Exceptions"" and edit based on preference.




MacOS Safari:
Go to Safari ""Preferences"" 
 Click on ""Privacy and Security"".
 Select ""Cookies and Other Site Data"" and click ""Allow all Cookies"".
 

Note: Safari 12 for macOS 10.12 or later does not allow setting exceptions for third-party cookies.
3. Browser Extensions
Browser extensions you might be using can interfere with the “Don’t ask again” feature. You can temporarily disable an extension to see if that resolves the issue. Examples of extensions that can interfere are:
Visual Ping 
Browser extensions that block cookies (such as ad blocking or privacy plugins). 

For more information please refer to this page https://drexel.edu/it/help/a-z/multi-factor-auth/mfa-faq/ and or reach out to Drexel University's IT service department ."
https://support.cci.drexel.edu/getting-connected/gitlabgithub/if-asked-about-mfa-and-you-dont-know-it/,GitLab -- If Asked About MFA and You Don't Know it.,"Contact The CCI Helpdesk
GitLab -- If Asked About MFA and You Don't Know it.
Tagged with: Can't find MFA
This could happen if one of these things happen to you:
tried to connect to GitLab
Downloaded from GitLab
Set up MFA.
Note: This is not the same authenticator used for Drexel Connect.

If this happens and you cannot find the authenticator app or did not get a text or call with the code send a ticket to ihelp@drexel.edu.
We would need to disable the MFA for this GitLab account before you login again. This would not disable or affect the MFA for your Drexel account."
https://support.cci.drexel.edu/getting-connected/discord/discord-voice-chat/,Discord -- Voice chat,"Contact The CCI Helpdesk
Discord -- Voice chat
To join a voice chat, find the channel in the channel list, denoted with a 🔊 icon.
Clicking it once will add you to the channel. This will allow you to speak with anyone else in the same channel.
While in a voice chat, the following buttons will appear at the bottom of the server list:

Clicking the microphone will allow you to mute yourself, and clicking the headphones will allow you to deafen yourself (so you don't hear anyone else.) If you deafen yourself, you will be muted too.
All members in the voice channel will be listed underneath, with icons if they are deafened or muted.
To leave the chat, click the phone icon with an X.
Managing how you hear others
Right clicking on a member of the voice channel will bring up these options:

If someone is too loud or too quiet, you can adjust their volume accordingly. If you don't want to hear them at all, you can mute them. You can also disable their video.
All of these options will only apply to you. For example, if you mute someone, everyone else will still be able to hear them.
Video chat
Clicking the channel a second time will bring you into a video chat screen. If other people are sharing video, you can watch here.
Clicking the camera icon will turn on your own video for others to see.
Sharing your screen
Clicking the screen share icon will bring up this menu:

Here you can select a window you currently have open to share. If you would like to share your entire screen instead, click the ""Screens"" tab and select it there. Once you select a window or screen, you will get this menu:

Typically, you can just hit ""Go Live"", but if you want to reduce the framerate or review what you're doing, you can do so here."
https://support.cci.drexel.edu/getting-connected/microsoft-multi-factor-authentication-mfa/,Microsoft Multi-Factor Authentication (MFA),"Contact The CCI Helpdesk
Microsoft Multi-Factor Authentication (MFA)
Helpful Links
Multi-Factor Authentication (MFA) General Info
Microsoft Multi-Factor Authentication or MFA -- Change or Add MFA Method
I keep getting MFA approvals from the Microsoft Authenticator app
I checked the ""Don't ask again for 60 days"" box, but it doesn't remember.
Most Frequent Issue - If Using Authenticator App
Make sure your check your phone if you use the Authenticator app for a notification. 
Actually open up the Authenticator app on your phone to check as well.
Click the Drexel account if you have more then 1 account there.
And click the circling arrow refresh icon.
Sometimes, notifications to approve MFA do not appear until you do this.
 "
https://support.cci.drexel.edu/getting-connected/faculty-staff/remote-desktop-office-computer/,Remote Desktop to Office Computer,"Contact The CCI Helpdesk
Remote Desktop to Office Computer
Microsoft Remote Desktop -- Mac access to Windows computer
Microsoft Remote Desktop -- Set up Win PC for Remote Desktop access
Microsoft Remote Desktop -- Windows Access to a Windows Computer"
https://support.cci.drexel.edu/getting-connected/gitlabgithub/gitlab-education-free-students/,Gitlab Education is free for students,"Contact The CCI Helpdesk
Gitlab Education is free for students
GitHub Education is a free software development package for schools.
It's free for students.
A Drexel email and a picture of your Drexel ID are required.
GitHub Student Developer Pack link is below.
https://education.github.com/pack
More info below.
For instructors
      https://classroom.github.com/
GitHub education
      https://education.github.com/partners/schools
Engadget article
      https://www.engadget.com/amp/2018/06/19/github-education-is-a-free-software-development-package-for-scho/"
https://support.cci.drexel.edu/getting-connected/gitlabgithub/gitlab-fix-for-access-denied-error/,"Gitlab Fix for ""Access Denied"" Error -- Windows","Contact The CCI Helpdesk
Gitlab Fix for ""Access Denied"" Error -- Windows
""Access denied"" issues can be solved by removing your cached credentials. Basically, Git likes to save a copy of your username and password the first time you try to connect to a Git site, and if you change your password on Gitlab, you need to reset your stored credentials.
To remove them, you can follow the second response (with 240 upvotes) at https://stackoverflow.com/questions/15381198/remove-credentials-from-git


Once your credentials are cleared, you can try logging in again, and make sure to use your abc123 username and Tux password (not their DrexelOne password)."
https://support.cci.drexel.edu/getting-connected/faculty-staff/cci-faculty-websites/,CCI Faculty Websites,"Contact The CCI Helpdesk
CCI Faculty Websites
Tagged with: faculty website
The CCI Webserver that hosted faculty websites was recently retired.  All the hosted websites have been moved to a Linux environment.  Your site is now hosted on tux.cs.drexel.edu.  You can connect to the server using any ftp client. 
FileZilla is a popular client if you need one https://filezilla-project.org/  If you are not familiar with using FileZilla there is a full article here that describes how to use file zilla. 
If you are using this article as a guide please be sure that you are using the host, username and password specified below since the linked article is a general guide.
When connecting to tux to edit your faculty website you can use your Drexel username and password.  Your username must include @drexel.edu, see example below
To connect via sftp please use the following details
Host: sftp://tux.cs.drexel.edu
Username:  abc123@drexel.edu [Your username including @drexel.edu]
Password: [Your Drexel Password]
Once you are connected you will see a directory called ‘public_html’ this is where the contents of your site are hosted. 
If you would like you can also connect via ssh and modify files using vi/vim, etc… To connected to the server via ssh use the following command
Ssh abc123@drexel.edu@tux.cs.drexel.edu
Once you are prompted for your password enter your Drexel password.
Once logged in you will be brought to your home directory.  The public_html folder that contains your website is in your home directory.  "
https://support.cci.drexel.edu/getting-connected/discord/discord-view-user-profiles/,Discord -- View user profiles,"Contact The CCI Helpdesk
Discord -- View user profiles
Accessing a user profile
There are two ways to do this. Left click on a user's avatar or username to bring up this menu:

This will show some basic information, including their roles, status, about me, username, and notes. To access their full profile, click the avatar in that menu.

Alternatively, you can right click on their avatar or username, and then select ""Profile"" in the menu that appears.

Viewing the profile
The profile looks like this:

By clicking below NOTE, you can add a note for this user. Only you can see it, and it shows up regardless of server.

If you click Mutual Servers, you will see a list of all servers you share with them. This will also show their nicknames in those servers, so it's helpful to keep track of who's who across multiple servers or in DMs.

Clicking on a server in this list will take you to that server.

If you click Mutual Friends, you will see a list of everyone on your friends list who is also on their friends list, even if you are not friends with the person whose profile you're viewing.

Clicking a user on the Mutual Friends list will take you to their profile.

In the top-right corner, there will be a green button. If this person is on your friends list, as in the screenshot, it will say ""Send Message"". This will take you into a DM. Otherwise, it will say ""Add Friend"" and will send a friend request.

Next to the green button is a menu icon (three vertical dots.) Clicking it will allow you to access more options. You can click Block to block them, which hides all messages they send (and removes them from your friends list,) or click Message to send them a DM. If they are on your friends list, you can also click ""Remove Friend"" to remove them from your friends list.

Additional info
Sometimes, a user will have additional info on their profile. Immediately below their username, there may be a message. This is their status, which is set by them.

Under the ""User Info"" tab, they may have an ""About Me"" section as well.

If they linked accounts from other services they will show up underneath the note section.

A user playing a game that Discord recognizes will have an ""Activity"" tab as well, where the game will be listed.

Tags, Usernames, and Nicknames
When you view someone's profile, the name that appears is often different from the name you see in chat. This name is their username, which is the same regardless of what server they're in.

The name that you see in chat is their nickname, which can be set individually in each server. Note that in the Drexel CCI server, nicknames are set automatically upon joining and cannot be changed by the users.

A tag is a username followed by a # symbol and four digits. These digits are typically randomized to ensure uniqueness, but users who purchase Discord Nitro can customize this (as long as it remains unique.)

In the above example, the username is ""bjb344"", the tag is ""bjb344#9755"", and the nickname is ""Brian Bijeau""."
https://support.cci.drexel.edu/getting-connected/discord/discord-right-navigation-bar-and-user-search/,Discord -- Right Navigation Bar and User Search,"Contact The CCI Helpdesk
Discord -- Right Navigation Bar and User Search
Right Navigation Bar
In the top-right corner of Discord, there are several navigation options for the current server.


Shows all active and archived threads on the current selected channel. For more info, see Discord -- Threads.
  
Unmutes notifications and unread indicators from currently selected channel.
 Mutes notifications and unread indications from currently selected channel, EXCEPT mentions.

Shows the pinned messages on the currently selected channel.
Toggles the display of the member list panel on Discord.
For more info on member list, see Member List Information below.

Searches the messages on the current server.
Search options include: from specific user, specific date, specific channel, etc.
Shows mentions from all servers.
Shows unread messages from all servers.
Directs you to Discord Help Center on the browser.
Find help for everything on Discord.

Member List Information

General Info
All users in a channel will show up on the right panel.
Offline users will always be displayed at the bottom.
Member Roles
Users can be designated roles displayed in the order chosen by the owners of the server (i.e. Advisor, Faculty, TA, etc.).
Within a role, users are organized in alphabetical order.
Colors are only used to organize users with a certain role.
Channel-Specific Member
Users who have access to a specific channel will show up on the member list.
For example, if a channel has special permissions, only users with access to that channel will appear on the member list."
http://support.cci.drexel.edu/getting-connected/printing-papercut/adding-papercut-printers-drexel-windows-pc/,Adding PaperCut printers to Drexel Windows PC,"Contact The CCI Helpdesk
Adding PaperCut printers to Drexel Windows PC
Most faculty and staff should have the new PaperCut printers show up automatically when their Drexel PC connects to the Drexel network. If it is not installed automatically, you can follow the below steps to add it manually.
First, click in the Search bar at the bottom of your screen. 


Next, type in ""\\papercut.cci.drexel.edu"" and click ""Open""


A window will open with two printers inside. Double click these two printers to add them to your computer.


Once you double-click these printers, they should be available in your Print dialog. In some instances, you may need to close and reopen apps for the new printers to appear."
https://support.cci.drexel.edu/getting-connected/vpn/vpn-windows-uninstall-cisco-anyconnect-vpn/,VPN -- Windows -- Uninstall Cisco AnyConnect VPN,"Contact The CCI Helpdesk
VPN -- Windows -- Uninstall Cisco AnyConnect VPN
Intro
Do the following to uninstall the ""Cisco AnyConnect"" VPN application on Windows computer. This guide will help you to fully uninstall the Cisco AnyConnect application from your computer.
Instructions:
In the search bar on the task bar, type Control Panel and select it from the results.
Select Programs > Programs and Features or Uninstall a program.
Search and select the Cisco AnyConnect Secure Mobility Client.
Click Uninstall or Uninstall/Change.
Follow the on-screen instructions to uninstall Cisco AnyConnect.
Next, open up File Explorer.
Go to the following path: C:\ProgramData\Cisco. The ProgramData folder may be hidden so click ""View"" at the top-left > Check ""Hidden items"".
Delete the folder named Cisco AnyConnect Secure Mobility Client. If removing all Cisco software, delete the entire Cisco folder.
Lastly, go to the following path: C:\Users\<username>\AppData\Local\Cisco. The AppData folder may be hidden so click ""View"" at the top-left > Check ""Hidden items"".
Delete the folder named Cisco AnyConnect Secure Mobility Client. If removing all Cisco software, delete the entire Cisco folder."
https://support.cci.drexel.edu/getting-connected/vpn/vpn-troubleshooting-mfa-authentication/,"VPN -- Troubleshooting -- Login Failed, Cannot Connect, MFA Authentication","Contact The CCI Helpdesk
VPN -- Troubleshooting -- Login Failed, Cannot Connect, MFA Authentication
Make sure you have the following entered next to the ""Connect"" button in the VPN app.
vpn.drexel.edu
Also, a VERY COMMON issue is that those using an Authenticator app are not prompted by the Drexel VPN app, also known as Cisco AnyConnect VPN app, on their computer. 
Or missing the notification on their mobile device.
They enter their username and password, and see ""Login Failed"" or it just hangs.
If you are using an Authenticator app, check your phone for an Approval notification.
If you do not see notifications, open or unlock your phone, check again, and then actually bring up the Authenticator app on your phone.
Click the 3 dot menu icon or 3 line menu icon (or more options or settings icons), and look for showing or refreshing notifications.
Also, click into any account in your Authenticator app, if the account is listed when you open the app, or you have multiple apps.
Or swipe down on your phone to refresh Authenticator if you can.
And try logging in again to get a new notification.
If you cannot approve MFA authentication at all...
you probably need to reset your MFA authentication method. Or set one or a different one. 
If the authentication is still failing, and if you use the Microsoft Authenticator App on your phone, please make sure to check the app to see if there is any approval requests. 
See below for help with this.
Microsoft Multi-Factor Authentication or MFA -- Change or Add MFA Method"
